time,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,ema_20,atr
2020-06-15,1730.0,1730.0,1703.300048828125,1720.300048828125,188,51.504918864687404,3.290293403993701,3.819908672925221,-0.5296152689315203,1716.6886113695602,27.22275938231171
2020-06-16,1726.300048828125,1729.5999755859375,1722.4000244140625,1729.5999755859375,22,53.59321276037855,3.9847776080418953,3.8528824599485563,0.13189514809333902,1717.9182651044532,25.94255705199034
2020-06-17,1714.699951171875,1729.199951171875,1714.699951171875,1729.199951171875,51,53.486521232656614,4.4515678134187056,3.972619530642586,0.47894828277611934,1718.9927113965887,25.153804720709783
2020-06-18,1730.5,1734.0999755859375,1717.300048828125,1724.800048828125,110,52.25431466152981,4.415567157008354,4.06120905591574,0.3543581010926138,1719.5457911519732,24.557099151931403
2020-06-19,1723.699951171875,1750.699951171875,1723.5,1745.9000244140625,1329,57.33094761906072,6.020230596510828,4.453013364034758,1.5672172324760698,1722.055718129315,24.74587429621309
2020-06-22,1755.199951171875,1767.5999755859375,1750.5,1756.699951171875,1356,59.693288373553884,8.07037154436216,5.1764850001002385,2.893886544261922,1725.355168895273,24.528308358760366
2020-06-23,1755.4000244140625,1776.300048828125,1754.199951171875,1772.0999755859375,666,62.851599739280374,10.81312925967677,6.303813852015545,4.509315407661226,1729.8070552467648,24.354864737152486
2020-06-24,1778.300048828125,1783.0999755859375,1764.5,1765.800048828125,961,60.7543332925972,12.336228705414896,7.510296822695416,4.82593188271948,1733.2349593973704,23.943801226351415
2020-06-25,1761.699951171875,1764.800048828125,1759.800048828125,1762.0999755859375,207,59.498582684643324,13.093793896226998,8.626996237401734,4.466797658825264,1735.9840085581864,22.662101138754885
2020-06-26,1766.0,1772.5,1764.699951171875,1772.5,640,61.883368462116515,14.367742430364387,9.775145475994265,4.592596954370123,1739.4617220288353,21.78623851556257
2020-06-29,1779.800048828125,1780.199951171875,1774.300048828125,1774.800048828125,584,62.410516854358356,15.38559497838105,10.897235376471622,4.488359601909428,1742.827276962101,20.7800751338706
2020-06-30,1777.300048828125,1793.199951171875,1774.4000244140625,1793.0,986,66.37346460265476,17.459571341923947,12.209702569562088,5.249868772361859,1747.605631537139,20.638635964152165
2020-07-01,1793.5999755859375,1798.0,1765.800048828125,1773.199951171875,331,59.07642175986383,17.306021049670562,13.228966265583784,4.077054784086778,1750.0431857880662,21.464444193275224
2020-07-02,1773.4000244140625,1784.0,1768.699951171875,1784.0,215,61.55893707885411,17.850040857702425,14.153181184007513,3.6968596736949113,1753.2771680939647,21.024130238621638
2020-07-06,1788.199951171875,1790.0999755859375,1788.199951171875,1788.5,172,62.577579342978254,18.431822292967126,15.008909405799438,3.422912887167689,1756.631723513587,19.95811919200134
2020-07-07,1789.300048828125,1804.199951171875,1783.300048828125,1804.199951171875,751,65.96608833391886,19.930002459173465,15.993128016474245,3.936874442699221,1761.1620309096145,20.025389417126245
2020-07-08,1801.5,1817.9000244140625,1801.5,1815.5,209,68.19810036121378,21.778096200078153,17.150121653195026,4.627974546883127,1766.3370755848894,19.76643477405026
2020-07-09,1816.0999755859375,1819.800048828125,1799.199951171875,1799.199951171875,396,61.89263816011663,21.67756066378456,18.055609455312933,3.6219512084716285,1769.4668732598404,19.825982122778814
2020-07-10,1805.5,1805.5,1797.699951171875,1798.199951171875,236,61.51685737616913,21.27198369758571,18.69888430376749,2.5730993938182216,1772.2033568705103,18.9669868874464
2020-07-13,1805.0,1811.0,1805.0,1811.0,164,64.48890615532619,21.73289471380349,19.30568638577469,2.427208328028801,1775.898275263795,18.526491311780585
2020-07-14,1791.0,1811.5,1791.0,1810.5999755859375,339,64.32171911841886,21.814428238051278,19.807434756230005,2.0069934818212722,1779.2031991039992,18.667456218081973
2020-07-15,1806.0999755859375,1813.5,1806.0999755859375,1811.4000244140625,167,64.51983436884406,21.693531865981186,20.184654178180242,1.5088776878009433,1782.2695634192432,17.86263966065201
2020-07-16,1810.9000244140625,1810.9000244140625,1794.300048828125,1798.699951171875,146,58.92616749272613,20.338481494002735,20.21541964134474,0.12306185265799385,1783.8343622528273,17.808163655315262
2020-07-17,1798.5,1810.0999755859375,1798.5,1808.300048828125,24,61.633896269236374,19.81087453133864,20.134510619343523,-0.3236360880048821,1786.1644276409509,17.36472165035971
2020-07-20,1807.0,1817.300048828125,1807.0,1815.9000244140625,89,63.67545262918164,19.77800815968135,20.06321012741109,-0.2852019677297406,1788.99638923839,16.860102163057228
2020-07-21,1822.0,1842.4000244140625,1822.0,1842.4000244140625,117,69.72492229876724,21.640827860979016,20.378733674124675,1.2620941868543412,1794.0824497313113,17.548666294267427
2020-07-22,1858.0999755859375,1867.0,1854.699951171875,1864.0999755859375,213,73.6018534905006,24.584733100937683,21.219933559487277,3.364799541450406,1800.75078552699,18.052331243672434
2020-07-23,1868.699951171875,1890.300048828125,1868.5,1889.0999755859375,133,77.22098024136865,28.60534566100864,22.69701597979155,5.90832968121709,1809.1649941040328,18.634312814994935
2020-07-24,1884.300048828125,1897.300048828125,1884.300048828125,1897.300048828125,474,78.27315858610481,32.083548288235534,24.574322441480348,7.509225846755186,1817.5588088396605,18.231861899638155
2020-07-27,1901.699951171875,1938.0,1901.5,1931.0,364,81.96093494711093,37.13132652797049,27.085723258778376,10.04560326919211,1828.362731807312,19.836725419083646
2020-07-28,1931.5,1944.699951171875,1928.5999755859375,1944.699951171875,825,83.20868372897665,41.7558631166537,30.019751230353442,11.736111886300257,1839.4424669848895,19.569814716716063
2020-07-29,1953.199951171875,1953.5,1952.5999755859375,1953.5,209835,83.97542762070887,45.605223448872266,33.136845674057206,12.46837777481506,1850.3050891768048,18.800545724673846
2020-07-30,1963.4000244140625,1965.0999755859375,1930.0,1942.300048828125,28853,79.02925572208328,47.20794300657053,35.95106514055988,11.256877866010655,1859.066513905502,19.96479071476411
2020-07-31,1948.5999755859375,1981.0999755859375,1948.0,1962.800048828125,2914,81.21072643339596,49.560980346572705,38.67304818176245,10.887932164810259,1868.945898183847,21.31015757498185
2020-08-03,1984.300048828125,1984.300048828125,1955.5,1966.0,683,81.53364345082429,51.09499738340105,41.15743802209017,9.937559361310882,1878.1891459758615,21.84514980734922
2020-08-04,1971.0,2016.199951171875,1968.800048828125,2001.199951171875,2010,84.65731704658164,54.52255672359115,43.830461762390364,10.692094961200787,1889.9044607564342,23.870492761958207
2020-08-05,2024.0,2050.199951171875,2011.0,2031.0999755859375,1422,86.7132844819055,58.9718139180402,46.85873219352033,12.113081724519866,1903.3516526449584,25.665457564675478
2020-08-06,2045.5,2063.0,2040.0,2051.5,294,87.90423093424594,63.413008095804116,50.169587373977095,13.243420721827022,1917.4610190597243,26.110783768203124
2020-08-07,2040.0999755859375,2055.0,2009.5999755859375,2010.0999755859375,808,73.50481211030535,62.86735477075604,52.70914085333288,10.158213917423154,1926.2837768241257,27.488586671478796
2020-08-10,2026.4000244140625,2043.800048828125,2017.5,2024.4000244140625,233,75.02653507298324,62.86415614886505,54.74014391243932,8.124012236425727,1935.6281813565006,27.932264283672275
2020-08-11,2012.4000244140625,2016.0,1904.0,1932.5999755859375,971,53.70307000336727,54.82216864800171,54.7565488595518,0.0656197884499079,1935.339780806923,34.53710429298586
2020-08-12,1923.0,1946.5999755859375,1871.5999755859375,1934.9000244140625,404,54.05540529050571,48.08019180999054,53.42127744963955,-5.341085639649009,1935.2978992456983,37.42731112920116
2020-08-13,1921.5,1957.4000244140625,1916.9000244140625,1956.699951171875,71,57.36710842545158,43.98911930721488,51.53484582115462,-7.545726513939741,1937.336189905334,37.64678890568679
2020-08-14,1938.699951171875,1947.4000244140625,1937.0,1937.0,201,53.60673374798487,38.71105649153196,48.97008795523009,-10.259031463698129,1937.3041718191118,36.36487192470023
2020-08-17,1949.5999755859375,1985.0,1949.5999755859375,1985.0,97,60.415308302267164,37.96373027991126,46.76881642016633,-8.80508614025507,1941.846631645863,37.19595250150736
2020-08-18,2001.0999755859375,2002.800048828125,1972.0999755859375,1999.4000244140625,92,62.20722061878856,38.09430308412311,45.03391375295769,-6.939610668834575,1947.3279071475963,36.73196112584166
2020-08-19,1980.0,1980.0,1938.699951171875,1958.699951171875,347,54.673904022864356,34.515751112728594,42.93028122491187,-8.414530112183279,1948.4109589594323,38.44396913415208
2020-08-20,1941.199951171875,1948.300048828125,1922.300048828125,1933.800048828125,106,50.63396771241472,29.332383414126298,40.21070166275476,-10.87831824862846,1947.0194437088317,38.297964363409065
2020-08-21,1941.0,1945.0,1908.9000244140625,1934.5999755859375,184,50.75984607881475,25.000879990897147,37.16873732838324,-12.16785733748609,1945.836637220937,38.14096516501824
2020-08-24,1930.199951171875,1940.0,1922.199951171875,1927.699951171875,85,49.5853241798898,20.7719123414804,33.88937233100267,-13.117459989522267,1944.109333787693,36.68804256952586
2020-08-25,1927.5,1928.5,1911.800048828125,1911.800048828125,176,46.89270684292479,15.95353337116535,30.302204539035205,-14.348671167869856,1941.032259029639,35.260321755407944
2020-08-26,1909.699951171875,1950.800048828125,1909.699951171875,1940.699951171875,287,51.995309560280475,14.302048799381055,27.102173391104376,-12.800124591723321,1941.000610662233,35.67744860546809
2020-08-27,1948.9000244140625,1972.5,1921.5999755859375,1921.5999755859375,2303,48.66721824945612,11.32151954341407,23.946042621566317,-12.624523078152247,1939.1529311311572,36.764775448939126
2020-08-28,1927.0999755859375,1971.300048828125,1922.5,1964.5999755859375,778,55.56317340555632,12.28752631388511,21.614339360030076,-9.326813046144967,1941.5764591744696,37.68872529131401
2020-08-31,1970.0,1971.300048828125,1953.300048828125,1967.5999755859375,158,56.00720985224936,13.143656674637441,19.920202822951552,-6.776546148314111,1944.054889308895,36.28238777050586
2020-09-01,1961.699951171875,1986.300048828125,1961.699951171875,1968.199951171875,186,56.101685620789695,13.71249011883856,18.678660282128956,-4.966170163290396,1946.3544190101313,35.44793847663045
2020-09-02,1967.300048828125,1967.300048828125,1934.4000244140625,1934.4000244140625,71,49.63484101017645,11.305599199924472,17.20404806568806,-5.898448865763587,1945.215905239077,35.33022335385774
2020-09-03,1937.0999755859375,1938.800048828125,1923.0,1927.5999755859375,179,48.425438045990965,8.748565676595263,15.512951587869502,-6.764385911274239,1943.5381976530637,33.93521088773397
2020-09-04,1927.9000244140625,1939.699951171875,1917.699951171875,1923.9000244140625,607,47.743774934309286,6.350340279346028,13.680429326164807,-7.330089046818779,1941.6678954398255,33.082695824324404
2020-09-08,1930.9000244140625,1937.9000244140625,1903.0999755859375,1933.0,271,49.62207689459477,5.124944185458162,11.96933229802348,-6.844388112565317,1940.8423815884137,33.205363896024444
2020-09-09,1926.9000244140625,1946.199951171875,1924.5999755859375,1944.699951171875,219,52.010452038587,5.039801536602226,10.58342614573923,-5.543624609137003,1941.209769167791,32.37640758816109
2020-09-10,1944.0999755859375,1962.699951171875,1944.0999755859375,1954.199951171875,722,53.92071119682498,5.673495455172542,9.601440007625893,-3.9279445524533507,1942.446929358656,31.392376730859407
2020-09-11,1944.0,1949.5,1937.800048828125,1937.800048828125,73,50.20537445830125,4.797069757625877,8.64056595762589,-3.843496200000013,1942.0043693081293,30.321485703208737
2020-09-14,1946.300048828125,1953.0999755859375,1943.0,1953.0999755859375,55,53.429321566503,5.276250963788016,7.9677029588583155,-2.6914519950702998,1943.0610937155395,29.248517207109007
2020-09-15,1955.800048828125,1968.5,1955.800048828125,1956.300048828125,74,54.09872120332048,5.84682611655353,7.543527590397359,-1.696701473843829,1944.3219465834047,28.25933915046283
2020-09-16,1961.300048828125,1961.4000244140625,1956.699951171875,1960.199951171875,124,54.948605189606326,6.538330755212655,7.3424882233604185,-0.8041574681477632,1945.8341374965923,26.605098895853875
2020-09-17,1939.0,1946.0,1933.699951171875,1940.0,67,49.8047697232552,5.394204885691124,6.95283155582656,-1.5586266701354354,1945.2785053540597,26.597591831864314
2020-09-18,1950.5,1952.0999755859375,1949.0,1952.0999755859375,38,52.66332753221426,5.401577771004668,6.6425807988621814,-1.2410030278575137,1945.928169185667,25.562047814298115
2020-09-21,1946.199951171875,1946.199951171875,1883.4000244140625,1901.199951171875,52,41.863076504843065,1.2853969983079878,5.571144038751343,-4.285747040443355,1941.6683388986391,28.64332662555361
2020-09-22,1913.0999755859375,1913.0999755859375,1898.5999755859375,1898.5999755859375,331,41.39607244697092,-2.161584816196637,4.024598267761747,-6.186183083958384,1937.566590011715,27.63308900944264
2020-09-23,1875.5,1875.5,1859.9000244140625,1859.9000244140625,5,35.11654302598542,-7.924753740802089,1.63472786604898,-9.559481606851069,1930.1697742405102,28.423579163902094
2020-09-24,1851.5,1868.300048828125,1851.5,1868.300048828125,365,37.33844030166619,-11.679659027723801,-1.0281495127055762,-10.651509515018224,1924.2774194393305,27.593326997060874
2020-09-25,1856.300048828125,1857.699951171875,1856.300048828125,1857.699951171875,4,35.678068562677566,-15.334026697716808,-3.889324949707823,-11.444701748008985,1917.9367081757632,26.479517925842238
2020-09-28,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,10455,39.78580541896836,-16.817822333278627,-6.475024426421984,-10.342797906856642,1913.6379787140834,25.666702192299937
2020-09-29,1876.5,1895.4000244140625,1872.4000244140625,1894.300048828125,3283,45.156293118637706,-16.073584471302638,-8.394736435398116,-7.678848035904522,1911.796271105897,25.47622346427851
2020-09-30,1893.0,1899.699951171875,1879.800048828125,1887.5,600,43.824936520599394,-15.849771415060104,-9.885743431330514,-5.96402798372959,1909.482340524383,25.07791481281219
